Country Name;Country Code;Indicator Name;Indicator Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Japón;JPN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;68.43115743;68.41086122;68.390565;68.37026879;68.34997257;68.32967636;68.32812071;68.30781893;68.28751715;68.26721536;68.24691358;68.27160494;68.2962963;68.32098765;68.34567901;68.37037037;68.39506173;68.41975309;68.44444444;68.4691358;68.49382716;68.48175583;68.4696845;68.45761317;68.44554184;68.43347051;68.42249657;68.40877915;68.40877915;68.40877915;68.40877915;68.40877915;68.40877915
Kazajstán;KAZ;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;1.170937882;1.17074086;1.170543838;1.170346816;1.170149794;1.169952773;1.169755751;1.169558729;1.169361707;1.166593029;1.163824314;1.161055636;1.158286958;1.15551828;1.152749565;1.149980887;1.147212209;1.144443494;1.141674816;1.158437938;1.175201022;1.191964107;1.208727229;1.225490314;1.236326258;1.247160796;1.257992073;1.268822462;1.279653295;1.290483832;1.301314553
Kenya;KEN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;6.779597287;6.797633271;6.815669255;6.833705239;6.851741224;6.869777208;6.887813192;6.905849176;6.92388516;6.941921144;6.959957128;6.89936571;6.838774291;6.778182872;6.717591454;6.657000035;6.596408617;6.535817198;6.475225779;6.414634361;6.354042942;6.321035246;6.28802755;6.255019855;6.222012159;6.189004463;6.240942475;6.292880486;6.344818498;6.344818498;6.344818498;6.344818498;6.344818498
Kirguistán;KGZ;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;5.971418144;5.994607925;6.017797185;6.040986966;6.064176225;6.087365485;6.110555266;6.133745047;6.156934307;6.182367049;6.207799791;6.233232534;6.258665276;6.284098019;6.309530761;6.334963504;6.360396246;6.385828989;6.411261731;6.434337852;6.457413973;6.480490094;6.503566215;6.526642336;6.549739312;6.572806048;6.667883212;6.762982273;6.858081335;6.953180396;7.048279458
Camboya;KHM;Área selvática (% del área de tierra);AG.LND.FRST.ZS;62.34302062;62.21624179;62.08946295;61.96268412;61.83590528;61.70912644;61.58234761;61.45556877;61.32878994;61.2020111;61.07523227;60.96659302;60.85795377;60.74931453;60.64067528;60.53203603;60.42339678;60.31475753;60.20611829;60.09747904;59.98883979;58.01466123;56.04048266;54.0663041;52.09212554;50.11794697;49.2359506;48.35395423;47.47195785;46.58996148;45.7079651;44.82596873;43.94397235
Kiribati;KIR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123;1.456790123
Saint Kitts y Nevis;KNA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231;42.30769231
Corea; República de;KOR;Área selvática (% del área de tierra);;67.91416131;67.83640887;67.75865644;67.680904;67.60315157;67.52539913;67.44764669;67.36989426;67.29214182;67.21438938;67.13663695;66.85032045;66.72383511;66.625;66.51931419;66.40681466;66.29438481;66.17519604;66.03567378;65.89635277;65.70987654;65.61374627;65.43006885;65.24952271;65.1442061;65.03155626;64.87911457;64.78309917;64.67391304;64.51844262;64.41598361;64.31352459
Kuwait;KWT;Área selvática (% del área de tierra);AG.LND.FRST.ZS;0.193602694;0.201459035;0.209315376;0.217171717;0.225028058;0.2328844;0.240740741;0.248597082;0.256453423;0.264309764;0.272166105;0.280022447;0.287878788;0.295735129;0.30359147;0.311447811;0.319304153;0.327160494;0.335016835;0.342873176;0.350729517;0.350729517;0.350729517;0.350729517;0.350729517;0.350729517;0.350729517;0.350729517;0.350729517;0.350729517;0.350729517;0.350729517;0.350729517
América Latina y el Caribe (excluido altos ingresos);LAC;Área selvática (% del área de tierra);AG.LND.FRST.ZS;54.37848512;54.08542223;53.79235935;53.49929646;53.20623357;52.91317068;52.62010779;52.32704491;52.11655025;51.82302233;51.5294944;51.22398414;50.92133942;50.61578377;50.31022845;50.00461775;49.69911884;49.39356454;49.08803794;48.78251133;48.47698473;48.31333111;48.15139419;47.99537696;47.83337507;47.67062573;47.50579638;47.31309256;47.18203157;47.03960083;46.90219658;46.76124505;46.62600498
República Democrática Popular Lao;LAO;Área selvática (% del área de tierra);AG.LND.FRST.ZS;77.30935875;77.12824957;76.94714038;76.7660312;76.58492201;76.40381282;76.22270364;76.04159445;75.86048527;75.67937608;75.4982669;75.28834489;75.07842288;74.86850087;74.65857886;74.44865685;74.23873484;74.02881282;73.81889081;73.6089688;73.39904679;73.24956672;73.10008666;72.95060659;72.80112652;72.65164645;72.50216638;72.35268631;72.20320624;72.05372617;71.9042461;71.75476603;71.60528596
Líbano;LBN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;13.65591398;13.64105572;13.62619746;13.6113392;13.59648094;13.58162268;13.56676442;13.55190616;13.5370479;13.52218964;13.50733138;13.49921799;13.49110459;13.4829912;13.47487781;13.46676442;13.45865103;13.45053763;13.44242424;13.43431085;13.42619746;13.48445748;13.5427175;13.60097752;13.65923754;13.71749756;13.77614858;13.83479961;13.89345064;13.95210166;14.01075269;14.06940371;14.12805474
Liberia;LBR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;88.5095515;88.19539037;87.88122924;87.56706811;87.25290698;86.93874585;86.62458472;86.31042359;85.99626246;85.68210133;85.3679402;85.05377907;84.73961794;84.42545681;84.11129568;83.79713455;83.48297342;83.16881229;82.85465116;82.54049003;82.2263289;81.91216777;81.59800664;81.28384551;80.96968439;80.65552326;80.34136213;80.027201;79.71303987;79.39887874;79.08471761;78.77055648;78.45639535
Libia;LBY;Área selvática (% del área de tierra);AG.LND.FRST.ZS;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688;0.123327688
Santa Lucía;LCA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;34.86885246;34.82622951;34.78360656;34.74098361;34.69836066;34.6557377;34.61311475;34.5704918;34.52786885;34.4852459;34.44262295;34.40327869;34.36393443;34.32459016;34.2852459;34.24590164;34.20655738;34.16721311;34.12786885;34.08852459;34.04918033;34.04918033;34.04918033;34.04918033;34.04918033;34.04918033;34.04918033;34.04918033;34.04918033;34.04918033;34.04918033;34.04918033;34.04918033
América Latina y el Caribe;LCN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;53.2976444;53.02606608;52.75448775;52.48290943;52.21133111;51.93975279;51.66817447;51.39659615;51.19765019;50.92568604;50.65372189;50.37780802;50.10441853;49.8284659;49.55251354;49.2765123;49.00060966;48.72465813;48.44873105;48.17280396;47.89687688;47.75041984;47.60665939;47.46814082;47.32484478;47.18036577;47.03228463;46.86017473;46.74435299;46.61971053;46.50080541;46.3779013;46.26063581
Países menos desarrollados: clasificación de las Naciones Unidas;LDC;Área selvática (% del área de tierra);AG.LND.FRST.ZS;34.89553553;34.73948871;34.58344189;33.42663391;33.27598755;33.12534119;32.97469484;32.82404848;32.67340212;32.52275577;32.37146969;32.20701606;32.04256243;31.8781088;31.45003497;31.28697428;31.1237096;30.96045638;30.79779912;30.6346735;30.47048111;30.25980634;27.68095476;27.48820173;27.29536495;27.10239339;26.90942601;26.72015952;26.53287173;26.34197422;26.153131;25.96289867;25.77353272
Países de ingreso bajo;LIC;Área selvática (% del área de tierra);AG.LND.FRST.ZS;27.39872523;27.26937913;27.14003303;26.2204477;26.09657865;25.9727096;25.84884055;25.7249715;25.60110245;25.4772334;25.35336435;25.23457306;25.11578176;24.99738311;24.5767386;24.45929646;24.34184146;24.22437862;24.10710308;23.98968887;23.87101683;23.72005498;21.39724514;21.26057293;21.12391299;20.98710902;20.84305365;20.70456074;20.5688273;20.42817191;20.29028197;20.15054151;20.0098955
Liechtenstein;LIE;Área selvática (% del área de tierra);AG.LND.FRST.ZS;40.625;40.75;40.875;41;41.125;41.25;41.375;41.5;41.625;41.75;41.875;41.874375;41.87375;41.87375;41.873125;41.8725;41.871875;41.87125;41.87125;41.870625;41.87;41.87125;41.871875;41.873125;41.87375;41.875;41.875;41.875;41.875;41.875;41.875;41.875;41.875
Sri Lanka;LKA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;37.47934939;37.18607878;36.89280816;36.59953755;36.30626694;36.01299633;35.71972572;35.42645511;35.1331845;34.83991389;34.54664328;34.44649976;34.34635624;34.24621273;34.14606921;34.04592569;33.94578217;33.84563865;33.74549514;33.64535162;33.5452081;33.62557806;33.70594801;33.78631797;33.86668793;34.39516585;34.34411;34.29305414;34.25804992;34.20671025;34.15809893;34.10701584;34.05593275
Países de ingreso mediano bajo;LMC;Área selvática (% del área de tierra);AG.LND.FRST.ZS;35.2320495;35.13009949;33.77722242;33.67997593;33.59573235;33.49844822;33.40116408;33.30387993;33.20659578;33.10931164;33.01851852;32.90428477;32.79099721;32.67765528;32.566699;32.44749552;32.3330915;32.21890825;32.10461656;31.9894821;31.87442335;31.75091892;31.62725971;31.50457831;31.38238057;31.25174419;31.14165671;31.01869738;30.8961862;30.77316137;30.6510772;30.52835215;30.4158107
Ingreso mediano y bajo;LMY;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;30.93337194;30.63881899;30.53273841;30.42380745;30.31487395;30.20593429;30.10858882;29.99976133;29.86573462;29.78081714;29.69650917;29.60895932;29.46599817;29.38012249;29.29951744;29.21557749;29.13156209;29.04852819;28.96413021;28.88905743;28.22908767;28.15555911;28.08124545;28.00505267;27.94644717;27.85927386;27.79427184;27.7255927;27.659638;27.5860586;27.52057347
Lesotho;LSO;Área selvática (% del área de tierra);AG.LND.FRST.ZS;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398;1.137022398
avanzada del dividendo demográfico;LTE;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;39.85446544;39.81796548;39.78279386;39.74598637;39.70685901;39.66675774;39.62497655;39.57941628;39.55935475;39.54233496;39.52441566;39.50050467;39.48255763;39.4621797;39.43104432;39.41478143;39.39861231;39.38179945;39.36475764;39.3842386;39.40368641;39.42257689;39.441806;39.46198323;39.4792885;39.48104067;39.49982013;39.51436718;39.53329435;39.54829536;39.56418813
Lituania;LTU;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;31.26994257;31.38959796;31.50925335;31.62890874;31.74856414;31.86821953;31.98787492;32.10753031;32.22718571;32.46649649;32.70580728;32.94511806;33.18442884;33.42373963;33.66305041;33.9023612;34.14439569;34.38372557;34.62305544;34.67785685;34.73210582;34.78579976;34.85395052;34.90822027;34.96056959;35.05691161;35.0950024;35.13254551;35.14851485;35.18074908;35.20364354
Luxemburgo;LUX;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;;;;;;;;;33.67696527;33.75465146;33.83233766;33.91002385;33.98771004;34.06539624;34.14308243;34.22076863;34.29845482;34.37614102;34.45382721;34.45382721;34.45382721;34.45382721;34.45382721;34.45382721;34.45382721;34.45382721;34.45382721;34.45382721;34.45382721;34.45382721;34.45382721
Letonia;LVA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;51.20928214;51.31855947;51.42783679;51.53711411;51.64639144;51.75566876;51.86494608;51.97422341;52.08350073;52.29421312;52.50492551;52.71563791;52.9263503;53.13706269;53.34777508;53.55848747;53.76919987;53.97991226;54.19062465;54.25271988;54.31481511;54.37691034;54.43900558;54.50110081;54.56329246;54.62548411;54.68767577;54.74986742;54.80941668;54.87160534;54.93379399
Región Administrativa Especial de Macao; China;MAC;Área selvática (% del área de tierra);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Isla de San Martín (parte francesa);MAF;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;;;;;;;;;;;;;;;;;;;;24.8;24.8;24.8;24.8;24.8;24.8;24.8;24.8;24.8;24.8;24.8;24.8
Marruecos;MAR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;12.29058929;12.29535066;12.30011203;12.3048734;12.30963477;12.31439615;12.31915752;12.32391889;12.32868026;12.33344163;12.338203;12.37585257;12.41350213;12.45115169;12.48880125;12.52645082;12.56410038;12.60174994;12.63939951;12.67704907;12.71469863;12.7192337;12.72376877;12.72830383;12.7328389;12.73737396;12.77120771;12.79764732;12.82005378;12.84358055;12.86688326;12.89033542;12.91368788
Mónaco;MCO;Área selvática (% del área de tierra);AG.LND.FRST.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
República de Moldova;MDA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;10.01521144;10.04855842;10.10928962;10.1700577;10.22775585;10.28857837;10.34943786;10.41033435;10.47445255;10.56599757;10.65754258;10.75235777;10.8406326;10.92885375;11.02037093;11.11188811;11.20340529;11.29492247;11.40030441;11.47275495;11.54169203;11.60705596;11.67944039;11.75182482;11.75486618;11.75129219;11.75297169;11.75275726;11.75322187;11.72277828;11.75129219
Madagascar;MDG;Área selvática (% del área de tierra);AG.LND.FRST.ZS;23.54687554;23.43290573;23.31893593;23.20496612;23.09099632;22.97702652;22.86305671;22.74908691;22.6351171;22.5211473;22.40717749;22.32658287;22.24598824;22.16539361;22.08479898;22.00420435;21.92360973;21.8430151;21.76242047;21.68182584;21.60123121;21.56904408;21.54632474;21.52342042;21.50070127;21.47798212;21.45527673;21.43255414;21.40983156;21.38712616;21.36440358;21.34169251;21.3189737
Maldivas;MDV;Área selvática (% del área de tierra);AG.LND.FRST.ZS;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333;2.733333333
Oriente Medio y Norte de África;MEA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;1.823507705;1.826906735;1.830302505;1.83370153;1.837100555;1.840499588;1.843898613;1.847297637;1.850696662;1.854095686;1.857494711;1.875103619;1.892712526;1.910352064;1.927962972;1.945570445;1.963169142;1.980774709;1.998381993;2.016441888;2.034056325;2.035530875;2.037005787;2.038516115;2.040013226;2.041487268;2.04137482;2.043352781;2.044740314;2.048129539;2.05089672;2.054079007;2.04836982
México;MEX;Área selvática (% del área de tierra);AG.LND.FRST.ZS;36.31351115;36.19980967;36.08610818;35.9724067;35.85870521;35.74500373;35.63130225;35.51760076;35.40389928;35.29019779;35.17649631;35.10252116;35.028546;34.95457085;34.88059569;34.80662054;34.73264539;34.65867023;34.58469508;34.51071993;34.43674477;34.37373904;34.3107333;34.24772757;34.18472183;34.12171609;34.05599424;33.99026724;33.92454024;33.85881839;33.79309139;33.72736783;33.66164197
Islas Marshall;MHL;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222;52.22222222
 Ingreso mediano;MIC;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;31.60321769;31.49716387;31.39463516;31.28860693;31.18257558;31.07653666;30.98474751;30.8788493;30.74197065;30.66363147;30.58604196;30.50437136;30.42701804;30.34730726;30.27232497;30.19497195;30.11747991;30.04123609;29.96361488;29.90345337;29.8435256;29.78499587;29.72543638;29.66346464;29.62506137;29.55019174;29.50190728;29.45024429;29.40137129;29.3430035;29.2956739
Macedonia del Norte;MKD;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;36.22139206;36.40051121;36.57963036;36.75874951;36.93786866;37.11698781;37.29610696;37.47522611;37.65434526;37.66567047;37.67699567;37.68832088;37.69964609;37.71097129;37.7222965;38.0327388;38.04415379;38.07065821;38.08207772;38.35146709;38.62085646;38.89024584;39.15963521;39.42902458;39.71728787;39.71015067;39.71015067;39.71015067;39.71015067;39.71015067;39.71015067
Malí;MLI;Área selvática (% del área de tierra);AG.LND.FRST.ZS;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363;10.89666363
Malta;MLT;Área selvática (% del área de tierra);AG.LND.FRST.ZS;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.09375;1.1875;1.3125;1.4375;1.4375;1.4375;1.4375;1.4375
Myanmar;MMR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;60.00930318;59.34364079;58.67797839;58.012316;57.34665361;56.68099122;56.01532882;55.34966643;54.68400404;54.01834165;53.35267925;52.82828748;52.30389571;51.77950393;51.26452511;50.74469665;50.21170673;49.68345728;49.17485114;48.65101944;48.12938187;47.68370555;47.25036515;46.81182091;46.36821216;45.92460342;45.50189957;45.06016086;44.61974874;44.17588479;43.73403098;43.29014663;42.84626228
Oriente Medio y Norte de África (excluido altos ingresos);MNA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;2.210808601;2.214216804;2.217625007;2.221033209;2.224441412;2.227849626;2.231257829;2.234666032;2.238074235;2.241482437;2.24489064;2.267639525;2.290388411;2.313188142;2.335942932;2.35869237;2.381425278;2.404171776;2.42692103;2.45038183;2.473140553;2.474800493;2.476460432;2.478175433;2.47983541;2.481495099;2.484259796;2.487155218;2.488961854;2.493373649;2.496967229;2.501107524;2.505007817
Montenegro;MNE;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;;;;;;;;;;;;;;;55.50929368;57.00371747;58.49814126;59.99256506;61.48698885;61.48698885;61.48698885;61.48698885;61.48698885;61.48698885;61.48698885;61.48698885;61.48698885;61.48698885;61.48698885;61.48698885;61.48698885
Mongolia;MNG;Área selvática (% del área de tierra);AG.LND.FRST.ZS;9.274680548;9.26898727;9.263293991;9.257600712;9.251907434;9.246214155;9.240520876;9.234827597;9.229134319;9.22344104;9.217747761;9.212577928;9.207406751;9.159341159;9.155620805;9.150473846;9.12762336;9.122486789;9.117315129;9.112178302;9.108051793;9.107573137;9.106857774;9.106135944;9.105421354;9.104691498;9.103978705;9.103265913;9.102555458;9.101825131;9.099658488;9.09894466;9.098233215
Mariana;MNP;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;72.70652174;72.34782609;71.98913043;71.63043478;71.27173913;70.91304348;70.55434783;70.19565217;69.83695652;69.47826087;69.12173913;68.76521739;68.40869565;68.05217391;67.69565217;67.33913043;66.9826087;66.62608696;66.26956522;65.91304348;65.55217391;65.19130435;64.83043478;64.46956522;64.10869565;52.95652174;52.95652174;52.95652174;52.95652174;52.95652174;52.95652174;52.95652174
Mozambique;MOZ;Área selvática (% del área de tierra);AG.LND.FRST.ZS;55.16162669;54.88313538;54.60464407;54.32615275;54.04766144;53.76917012;53.49067881;53.21218749;52.93369618;52.65520486;52.37671355;52.09493375;51.81315395;51.53137414;51.24959434;50.96781454;50.68603474;50.40425494;50.12247514;49.84069534;49.55891554;49.2964114;49.03390727;48.77140314;48.50889901;48.24639487;47.8500089;47.56809685;47.33610723;47.00794781;46.72519647;46.41217312;46.11933111
Mauritania;MRT;Área selvática (% del área de tierra);AG.LND.FRST.ZS;0.461860871;0.456582905;0.451304938;0.446026972;0.440749006;0.435471039;0.430193073;0.424915106;0.41963714;0.414359173;0.409081207;0.403803241;0.398525274;0.393247308;0.387969341;0.382691375;0.377413408;0.372135442;0.366857476;0.361579509;0.356301543;0.351023576;0.34574561;0.340467643;0.335189677;0.32991171;0.324633744;0.319394586;0.314058407;0.308819249;0.30348307;0.298211604;0.292896963
Mauricio;MUS;Área selvática (% del área de tierra);AG.LND.FRST.ZS;20.23152709;20.27389163;20.31625616;20.35862069;20.40098522;20.44334975;20.48571429;20.52807882;20.57044335;20.61280788;20.65517241;20.48078818;20.30640394;20.1320197;19.95763547;19.78325123;19.608867;19.43448276;19.26009852;19.08571429;18.91133005;19.21482223;19.20580871;19.19679519;19.18778167;19.17876815;19.17376064;19.35403105;19.37406109;19.39409114;19.41412118;19.43415123;19.45418127
Malawi;MWI;Área selvática (% del área de tierra);AG.LND.FRST.ZS;37.14149342;36.69601188;36.25053034;35.80504879;35.35956725;34.9140857;34.46860416;34.02312261;33.57764107;33.13215952;32.68667798;32.24119644;31.79571489;31.35023335;30.9047518;30.45927026;30.01378871;29.56830717;29.12282563;28.67734408;28.23186254;27.78638099;27.34089945;26.8954179;26.44993636;26.00445482;25.55897327;25.11349173;24.66801018;24.22252864;23.77704709;23.33156555;22.88608401
Malasia;MYS;Área selvática (% del área de tierra);AG.LND.FRST.ZS;62.75604931;62.47385482;62.19166033;61.90946583;61.62727134;61.34507685;61.06288236;60.78068787;60.49849338;60.21629889;59.9341044;59.70774616;59.48138792;59.25502968;59.02867144;58.80231319;58.57595495;58.34959671;58.12323847;57.89688023;57.67052199;57.98497641;58.29943083;58.61388525;58.92833967;59.2427941;58.78752093;58.63488054;58.48224015;58.32959976;58.17695937;58.02431898;57.87167859
América del Norte;NAC;Área selvática (% del área de tierra);AG.LND.FRST.ZS;35.90279435;35.90618774;35.90958114;35.91297454;35.91636794;35.91976134;35.92315473;35.92654813;35.92994153;35.93333493;35.93086032;35.95681108;35.98276183;36.00871259;36.03466334;36.0606141;36.08656486;36.11251561;36.1673962;36.19336773;36.21933926;36.23224155;36.24514384;36.25804613;36.27094842;36.28385071;36.28166057;36.26305577;36.26101415;36.25897198;36.25693036;36.61244105;36.61037918
Namibia;NAM;Área selvática (% del área de tierra);AG.LND.FRST.ZS;10.65137436;10.56512456;10.47887476;10.39262496;10.30637515;10.22012535;10.13387555;10.04762575;9.961375943;9.87512614;9.788876338;9.702625563;9.616374789;9.530124015;9.44387324;9.357622466;9.271371692;9.185120917;9.098870143;9.012619369;8.926368594;8.84011952;8.753870447;8.667621373;8.581372299;8.495123225;8.408871722;8.322620219;8.236368716;8.150117213;8.06386571;7.977614206;7.891362703
Nueva Caledonia;NCL;Área selvática (% del área de tierra);AG.LND.FRST.ZS;45.4666302;45.50339168;45.54015317;45.57691466;45.61367615;45.65043764;45.68719912;45.72396061;45.7607221;45.79748359;45.83424508;45.84064551;45.84704595;45.85344639;45.85984683;45.86624726;45.8726477;45.87904814;45.88544858;45.89184902;45.89824945;45.89277899;45.88730853;45.88183807;45.87636761;45.87089716;45.8654267;45.85995624;45.85448578;45.84901532;45.84354486;45.8380744;45.83260394
Níger;NER;Área selvática (% del área de tierra);AG.LND.FRST.ZS;1.535485908;1.486784558;1.438083208;1.389381858;1.340680508;1.291979158;1.243277808;1.194576459;1.145875109;1.097173759;1.048472409;1.038667403;1.028862398;1.019057393;1.009252388;0.999447383;0.989642378;0.979837373;0.970032368;0.960227362;0.950422357;0.940617352;0.930812347;0.921007342;0.911202337;0.901397332;0.891592327;0.881787321;0.871982316;0.862177311;0.852372306;0.842567301;0.832762296
Nigeria;NGA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;29.1249053;28.94560097;28.76629665;28.58699233;28.407688;28.22838368;28.04907935;27.86977503;27.6904707;27.51116638;27.33186205;27.15255663;26.97325121;26.79394578;26.61464036;26.43533494;26.25602951;26.07672409;25.89741867;25.71811324;25.53880782;25.3595024;25.18019698;25.00089155;24.82158613;24.64228071;24.46297957;24.28368304;24.1043842;23.92508537;23.74578653;23.5664877;23.38718886
Nicaragua;NIC;Área selvática (% del área de tierra);AG.LND.FRST.ZS;53.1769985;52.34601961;51.51504072;50.68406182;49.85308293;49.02210404;48.19112515;47.36014625;46.52916736;45.69818847;44.86720957;43.86075287;42.85429616;41.84783945;40.84138275;39.83492604;38.82846934;37.82201263;36.81555592;35.80909922;34.80264251;34.33626392;33.86988532;33.40350673;32.93712814;32.47074954;31.63977065;30.80879176;29.97781286;29.14683397;28.31585508;27.48487618;26.65389729
Países Bajos;NLD;Área selvática (% del área de tierra);AG.LND.FRST.ZS;10.22896919;10.27094194;10.31291469;10.35488744;10.39686019;10.43883294;10.48080569;10.52277844;10.56475118;10.60672393;10.64869668;10.69010664;10.73151659;10.77292654;10.81433649;10.85574645;10.8971564;10.93856635;10.9799763;11.03118885;11.07263564;11.02461447;10.97330961;10.93173048;10.88037993;10.83546184;10.86308286;10.89100089;10.91862192;10.94653995;10.97416097;11.00198099;11.02966736
Noruega;NOR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;33.21615139;33.21094939;33.20574739;33.20054539;33.19534339;33.19014138;33.18493938;33.17973738;33.17453538;33.16933338;33.16413138;33.16111969;33.158108;33.15509632;33.15208463;33.14907295;33.14606126;33.14304958;33.14003789;33.13702621;33.13401452;33.15537011;33.1767257;33.2090866;33.23181086;33.24564399;33.27109973;33.29453362;33.31726503;33.33990698;33.43535968;33.45814918;33.47956186
Nepal;NPL;Área selvática (% del área de tierra);AG.LND.FRST.ZS;39.66433566;39.74039161;39.81644755;39.8925035;39.96855944;40.04461538;40.12067133;40.19672727;40.27278322;40.34883916;40.32619463;40.45264737;40.5791001;40.70555284;40.83200558;40.95845832;41.08491106;41.21136379;41.33781653;41.46426927;41.59072201;41.59072201;41.59072201;41.59072201;41.59072201;41.59072201;41.59072201;41.59072201;41.59072201;41.59072201;41.59072201;41.59072201;41.59072201
Nauru;NRU;Área selvática (% del área de tierra);AG.LND.FRST.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nueva Zelandia;NZL;Área selvática (% del área de tierra);AG.LND.FRST.ZS;35.59405264;35.77565227;35.95725191;36.13885154;36.32045118;36.50205081;36.68365045;36.86525009;37.04684972;37.22844936;37.41004899;37.4091679;37.40828681;37.40740572;37.40652463;37.40564354;37.40476245;37.40388136;37.40300027;37.40211918;37.40123808;37.40009115;37.39894421;37.39779727;37.39665034;37.3955034;37.39603509;37.41160609;37.42793665;37.46731989;37.57012647;37.63065094;37.71936349
